STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3366;19530101;-999;-999;-999;    5;   0.0;   1;    0.000;   2;   8.0;   5.1;  949.10;   -1.8;   93.00;   -1.3;   -2.6;   -2.8;eor
       3366;19530102;-999;-999;-999;    5;   0.6;   7;    0.000;   2;   8.0;   5.1;  954.70;   -0.8;   88.00;   -0.2;   -3.1;   -3.7;eor
       3366;19530103;-999;-999;-999;    5;   0.0;   7;    0.000;   4;   7.7;   4.7;  959.10;   -2.0;   88.00;   -0.7;   -3.0;   -3.2;eor
       3366;19530104;-999;-999;-999;    5;   0.2;   7;    0.000;   3;   8.0;   4.5;  964.80;   -1.9;   86.00;   -1.5;   -2.4;   -2.6;eor
       3366;19530105;-999;-999;-999;    5;   1.4;   7;    0.000;   3;   8.0;   5.1;  968.30;   -1.4;   91.00;   -0.6;   -2.6;   -3.6;eor
       3366;19530106;-999;-999;-999;    5;   0.8;   7;    0.000;   4;   8.0;   4.5;  959.20;   -2.2;   86.00;   -1.5;   -3.2;   -3.0;eor
       3366;19530107;-999;-999;-999;    5;   0.1;   1;    0.000;   5;   8.0;   4.4;  955.50;   -2.0;   85.00;   -1.4;   -2.8;   -3.1;eor
       3366;19530108;-999;-999;-999;    5;   0.3;   8;    0.000;   5;   8.0;   4.9;  963.90;   -1.7;   92.00;   -1.2;   -2.6;   -2.8;eor
       3366;19530109;-999;-999;-999;    5;   1.2;   7;    0.000;   5;   8.0;   4.9;  968.60;   -1.0;   87.00;   -0.3;   -1.6;   -2.1;eor
       3366;19530110;-999;-999;-999;    5;   1.1;   7;    0.000;   7;   8.0;   5.1;  967.00;   -1.1;   88.00;   -0.2;   -1.9;   -2.4;eor
       3366;19530111;-999;-999;-999;    5;   0.5;   7;    0.300;  10;   8.0;   4.7;  978.00;   -2.2;   89.00;   -1.1;   -2.9;   -3.5;eor
       3366;19530112;-999;-999;-999;    5;   0.0;   7;    0.000;  10;   8.0;   4.3;  981.90;   -3.0;   88.00;   -1.8;   -3.9;   -4.9;eor
       3366;19530113;-999;-999;-999;    5;   0.0;   0;    3.400;   9;   3.3;   3.7;  981.40;   -5.8;   87.00;   -0.3;   -9.6;   -4.3;eor
       3366;19530114;-999;-999;-999;    5;   0.0;   7;    0.000;   8;   8.0;   4.1;  977.00;   -4.2;   93.00;   -3.0;   -9.0;  -11.7;eor
       3366;19530115;-999;-999;-999;    5;   0.0;   0;    0.000;   8;   8.0;   3.6;  977.50;   -4.4;   81.00;   -3.0;   -5.2;   -4.4;eor
       3366;19530116;-999;-999;-999;    5;   0.3;   7;    0.000;   8;   7.7;   3.7;  977.00;   -4.2;   85.00;   -2.7;   -8.1;   -9.1;eor
       3366;19530117;-999;-999;-999;    5;   0.1;   7;    2.200;   8;   6.0;   4.7;  977.10;   -3.1;   90.00;    0.5;   -7.3;   -4.3;eor
       3366;19530118;-999;-999;-999;    5;   2.3;   8;    0.000;   6;   8.0;   4.4;  979.10;   -3.8;   93.00;   -2.4;   -5.0;  -10.6;eor
       3366;19530119;-999;-999;-999;    5;   1.4;   7;    0.000;   8;   8.0;   5.2;  979.20;   -1.0;   92.00;   -0.1;   -4.4;   -4.5;eor
       3366;19530120;-999;-999;-999;    5;   0.0;   0;    7.500;  10;   3.7;   2.7;  985.40;   -9.5;   82.00;    1.1;  -13.9;  -15.9;eor
       3366;19530121;-999;-999;-999;    5;   0.0;   0;    3.400;  10;   7.3;   2.9;  982.70;   -7.7;   89.00;   -4.5;  -15.7;  -17.0;eor
       3366;19530122;-999;-999;-999;    5;   0.0;   7;    0.000;  10;   8.0;   4.0;  977.50;   -1.6;   75.00;    0.0;   -4.9;   -5.1;eor
       3366;19530123;-999;-999;-999;    5;   0.3;   7;    0.000;  10;   8.0;   5.1;  973.60;   -0.6;   88.00;    0.3;   -2.5;   -2.4;eor
       3366;19530124;-999;-999;-999;    5;   0.0;   0;    3.800;   9;   5.0;   4.4;  971.00;   -3.5;   86.00;    1.5;   -9.2;   -3.8;eor
       3366;19530125;-999;-999;-999;    5;   3.5;   7;    0.000;   8;   7.7;   4.1;  963.20;   -3.2;   88.00;   -0.3;  -11.3;  -12.6;eor
       3366;19530126;-999;-999;-999;    5;   0.7;   7;    0.000;  12;   8.0;   5.1;  973.60;   -1.2;   91.00;    0.0;   -2.4;   -7.2;eor
       3366;19530127;-999;-999;-999;    5;   0.0;   1;    0.800;  13;   7.3;   4.0;  977.10;   -3.6;   89.00;   -1.0;   -8.0;  -11.3;eor
       3366;19530128;-999;-999;-999;    5;   0.0;   1;    0.000;  10;   8.0;   6.9;  974.20;    5.1;   78.00;    6.3;   -1.3;   -4.6;eor
       3366;19530129;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   6.7;  976.40;    4.6;   78.00;    5.5;    3.7;    1.8;eor
       3366;19530130;-999;-999;-999;    5;   0.0;   0;    4.300;   0;   3.7;   6.4;  976.60;    2.4;   83.00;    9.0;   -0.6;    1.8;eor
       3366;19530131;-999;-999;-999;    5;   2.9;   8;    4.600;   0;   6.3;   5.7;  959.00;    2.2;   80.00;    8.0;   -3.4;   -3.6;eor
       3366;19530201;-999;-999;-999;    5;   1.1;   7;    0.700;   2;   7.7;   4.3;  953.50;    0.7;   66.00;    3.5;   -0.8;   -1.9;eor
       3366;19530202;-999;-999;-999;    5;   4.6;   7;    0.000;   3;   8.0;   5.2;  961.90;   -0.8;   89.00;    0.3;   -1.2;   -1.3;eor
       3366;19530203;-999;-999;-999;    5;   1.2;   7;    0.000;   8;   8.0;   5.3;  973.10;   -0.9;   92.00;    0.2;   -3.5;   -7.6;eor
       3366;19530204;-999;-999;-999;    5;   0.1;   7;    0.000;   9;   8.0;   4.7;  972.70;   -1.5;   84.00;   -0.5;   -5.4;   -9.6;eor
       3366;19530205;-999;-999;-999;    5;   1.7;   7;    2.400;   9;   7.7;   4.3;  960.80;   -1.4;   78.00;    0.5;   -2.8;   -3.2;eor
       3366;19530206;-999;-999;-999;    5;  10.1;   7;    0.000;  13;   8.0;   4.4;  958.00;   -3.6;   91.00;   -1.2;   -4.9;   -3.3;eor
       3366;19530207;-999;-999;-999;    5;   1.4;   7;    0.000;  28;   8.0;   3.2;  962.30;   -7.4;   86.00;   -3.9;  -10.5;   -7.0;eor
       3366;19530208;-999;-999;-999;    5;   0.0;   7;    5.600;  28;   3.0;   1.7;  969.10;  -13.9;   80.00;   -8.4;  -19.1;  -20.1;eor
       3366;19530209;-999;-999;-999;    5;   4.7;   7;    0.000;  25;   5.3;   3.1;  960.00;   -6.4;   84.00;    1.6;  -20.2;  -23.4;eor
       3366;19530210;-999;-999;-999;    5;   4.0;   8;    1.900;  30;   7.7;   5.1;  946.00;    0.0;   84.00;    2.8;   -6.1;  -11.5;eor
       3366;19530211;-999;-999;-999;    5;   0.7;   8;    0.000;  20;   6.0;   5.5;  943.10;   -2.2;   96.00;    2.5;   -6.0;   -0.7;eor
       3366;19530212;-999;-999;-999;    5;   0.0;   0;    1.500;  17;   7.3;   3.7;  952.60;   -5.8;   92.00;   -0.6;  -12.2;  -12.5;eor
       3366;19530213;-999;-999;-999;    5;   0.1;   7;    0.700;  17;   6.0;   4.4;  965.20;   -3.1;   91.00;    1.0;   -7.5;   -8.4;eor
       3366;19530214;-999;-999;-999;    5;   0.0;   0;    5.800;  17;   4.0;   3.9;  967.90;   -2.6;   80.00;    0.0;   -7.4;   -8.0;eor
       3366;19530215;-999;-999;-999;    5;   0.0;   7;    0.000;  17;   8.0;   3.7;  968.40;   -3.8;   79.00;   -0.7;   -4.2;   -4.1;eor
       3366;19530216;-999;-999;-999;    5;   0.0;   0;    8.000;  17;   3.3;   2.9;  970.20;   -6.5;   75.00;   -0.5;   -9.4;   -5.7;eor
       3366;19530217;-999;-999;-999;    5;   4.1;   7;    6.700;  17;   2.3;   2.3;  973.80;  -10.6;   81.00;   -3.0;  -18.7;  -19.4;eor
       3366;19530218;-999;-999;-999;    5;   3.8;   8;    0.000;  21;   8.0;   6.0;  970.70;    0.6;   95.00;    2.6;  -12.1;  -13.0;eor
       3366;19530219;-999;-999;-999;    5;   0.1;   1;    0.300;  17;   8.0;   6.7;  971.50;    2.6;   89.00;    6.5;    1.0;    0.1;eor
       3366;19530220;-999;-999;-999;    5;   0.0;   0;    1.300;  13;   7.3;   6.4;  976.80;    2.0;   89.00;    7.7;    1.0;    0.1;eor
       3366;19530221;-999;-999;-999;    5;   1.9;   1;    7.300;  10;   5.7;   6.3;  981.10;    4.0;   78.00;    8.5;    0.0;   -2.3;eor
       3366;19530222;-999;-999;-999;    5;   0.2;   1;    1.300;   4;   7.3;   6.9;  981.80;    4.8;   80.00;    8.1;    2.2;    0.2;eor
