STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2039;19360101;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;   7.5;    -999;    9.0;   65.00;   10.7;    7.2;-999;eor
       2039;19360102;-999;-999;-999;    5;   1.5;   1;-999;   0;   4.0;   7.1;    -999;    7.3;   69.00;   10.0;    6.0;-999;eor
       2039;19360103;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;   7.2;    -999;    5.6;   80.00;    7.0;    4.8;-999;eor
       2039;19360104;-999;-999;-999;    5;   0.0;   1;-999;   0;   6.7;   6.5;    -999;    4.2;   79.00;    5.4;    3.0;-999;eor
       2039;19360105;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;   6.1;    -999;    3.4;   77.00;    6.9;    1.9;-999;eor
       2039;19360106;-999;-999;-999;    5;   1.3;   1;-999;   0;   6.3;   6.0;    -999;    4.6;   70.00;    5.6;   -0.7;-999;eor
       2039;19360107;-999;-999;-999;    5;   2.7;   1;-999;   0;   4.3;   6.3;    -999;    5.6;   70.00;    7.4;    3.4;-999;eor
       2039;19360108;-999;-999;-999;    5;   6.5;   1;-999;   0;   7.0;   7.3;    -999;    5.5;   81.00;    8.0;    3.9;-999;eor
       2039;19360109;-999;-999;-999;    5;   7.1;   1;-999;   0;   6.7;   8.1;    -999;    6.8;   84.00;    8.0;    4.6;-999;eor
       2039;19360110;-999;-999;-999;    5;  20.6;   1;-999;   0;   7.0;  10.0;    -999;   10.1;   78.00;   11.6;    7.0;-999;eor
       2039;19360111;-999;-999;-999;    5;   0.1;   1;-999;   0;   5.7;   6.3;    -999;    5.1;   66.00;    9.4;    3.2;-999;eor
       2039;19360112;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   5.7;    -999;    2.1;   79.00;    3.5;    1.5;-999;eor
       2039;19360113;-999;-999;-999;    5;   0.1;   1;-999;   0;   3.7;   4.9;    -999;    1.2;   76.00;    3.4;    0.2;-999;eor
       2039;19360114;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;   4.9;    -999;    1.2;   76.00;    2.0;   -0.5;-999;eor
       2039;19360115;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   4.9;    -999;    0.5;   76.00;    2.0;   -0.1;-999;eor
       2039;19360116;-999;-999;-999;    5;   0.0;   1;-999;   0;   4.7;   4.7;    -999;   -0.2;   83.00;    1.6;   -4.7;-999;eor
       2039;19360117;-999;-999;-999;    5;   4.6;   1;-999;   0;   4.7;   6.5;    -999;    5.0;   76.00;    6.2;    1.0;-999;eor
       2039;19360118;-999;-999;-999;    5;   1.4;   1;-999;   0;   5.3;   5.3;    -999;    0.9;   82.00;    5.4;   -0.5;-999;eor
       2039;19360119;-999;-999;-999;    5;   0.0;   0;-999;   5;   7.3;   5.6;    -999;    1.2;   85.00;    2.5;   -1.2;-999;eor
       2039;19360120;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;   8.0;    -999;    7.1;   81.00;   10.5;    0.9;-999;eor
       2039;19360121;-999;-999;-999;    5;   0.4;   1;-999;   0;   4.3;   6.1;    -999;    5.1;   69.00;    8.7;    4.1;-999;eor
       2039;19360122;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;   5.2;    -999;    2.2;   73.00;    4.2;    1.1;-999;eor
       2039;19360123;-999;-999;-999;    5;   1.0;   1;-999;   0;   4.3;   5.2;    -999;    1.7;   76.00;    2.5;    0.6;-999;eor
       2039;19360124;-999;-999;-999;    5;   0.3;   1;-999;   0;   3.0;   6.0;    -999;    2.6;   80.00;    5.9;    1.2;-999;eor
       2039;19360125;-999;-999;-999;    5;   1.8;   1;-999;   0;   7.0;   6.8;    -999;    2.2;   94.00;    3.0;   -0.3;-999;eor
       2039;19360126;-999;-999;-999;    5;   0.4;   1;-999;   0;   6.0;   8.7;    -999;    9.1;   75.00;   13.0;    2.4;-999;eor
       2039;19360127;-999;-999;-999;    5;   0.1;   1;-999;   0;   5.3;   7.6;    -999;    5.0;   85.00;    9.0;    4.2;-999;eor
       2039;19360128;-999;-999;-999;    5;   0.9;   1;-999;   0;   4.7;   7.6;    -999;    6.3;   82.00;    8.7;    3.8;-999;eor
       2039;19360129;-999;-999;-999;    5;   0.1;   1;-999;   0;   6.3;   7.1;    -999;    7.6;   70.00;   10.0;    4.9;-999;eor
       2039;19360130;-999;-999;-999;    5;   0.1;   1;-999;   0;   6.3;   7.3;    -999;    5.8;   78.00;    9.0;    4.4;-999;eor
       2039;19360131;-999;-999;-999;    5;   6.3;   1;-999;   0;   7.0;   6.9;    -999;    5.9;   75.00;    7.0;    1.5;-999;eor
       2039;19360201;-999;-999;-999;    5;   2.6;   1;    5.900;   0;   6.7;   8.1;    -999;    6.7;   83.00;    9.0;    5.2;-999;eor
       2039;19360202;-999;-999;-999;    5;   3.6;   1;    0.000;   0;   8.0;   7.5;    -999;    5.2;   82.00;    7.0;    3.1;-999;eor
       2039;19360203;-999;-999;-999;    5;   0.6;   7;    0.000;   0;   8.0;   6.1;    -999;    2.6;   81.00;    4.2;    1.3;-999;eor
       2039;19360204;-999;-999;-999;    5;   0.0;   0;    0.900;   0;   7.3;   5.1;    -999;    0.6;   79.00;    2.2;   -0.9;-999;eor
       2039;19360205;-999;-999;-999;    5;   0.9;   7;    1.700;   0;   5.7;   4.8;    -999;   -0.3;   80.00;    1.0;   -1.4;-999;eor
       2039;19360206;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   4.1;    -999;   -2.6;   82.00;   -0.6;   -2.9;-999;eor
       2039;19360207;-999;-999;-999;    5;   0.0;   0;    0.300;   0;   7.7;   3.9;    -999;   -3.4;   84.00;   -1.9;   -7.1;-999;eor
       2039;19360208;-999;-999;-999;    5;   0.0;   0;    5.300;   0;   2.3;   3.2;    -999;   -4.6;   72.00;   -0.4;   -6.2;-999;eor
       2039;19360209;-999;-999;-999;    5;   5.5;   7;    0.000;   0;   8.0;   3.9;    -999;   -2.7;   75.00;    0.2;   -7.6;-999;eor
       2039;19360210;-999;-999;-999;    5;   0.2;   7;    0.200;   4;   5.3;   2.7;    -999;  -10.2;   88.00;   -2.5;  -12.8;-999;eor
       2039;19360211;-999;-999;-999;    5;   0.0;   0;    5.000;   6;   1.0;   2.5;    -999;   -7.7;   70.00;   -2.7;  -14.2;-999;eor
       2039;19360212;-999;-999;-999;    5;   0.1;   7;    0.000;   5;   8.0;   4.7;    -999;   -0.8;   82.00;    2.0;  -10.5;-999;eor
       2039;19360213;-999;-999;-999;    5;   0.9;   7;    0.100;   4;   8.0;   5.5;    -999;    1.3;   81.00;    2.2;   -0.3;-999;eor
       2039;19360214;-999;-999;-999;    5;   0.0;   0;    0.000;   3;   8.0;   4.8;    -999;   -0.9;   84.00;    1.6;   -1.5;-999;eor
       2039;19360215;-999;-999;-999;    5;   2.5;   1;    2.000;   3;   6.3;   5.1;    -999;    0.4;   83.00;    3.5;   -6.2;-999;eor
       2039;19360216;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   7.7;   7.7;    -999;    5.0;   87.00;    6.6;    2.8;-999;eor
       2039;19360217;-999;-999;-999;    5;   0.0;   0;    0.300;   0;   5.0;   7.1;    -999;    3.4;   88.00;    7.1;    1.7;-999;eor
       2039;19360218;-999;-999;-999;    5;   2.9;   1;    2.800;   0;   4.7;   6.8;    -999;    7.4;   69.00;   10.1;    0.8;-999;eor
       2039;19360219;-999;-999;-999;    5;   6.8;   1;    0.200;   0;   8.0;   8.9;    -999;    7.3;   88.00;    9.8;    4.9;-999;eor
       2039;19360220;-999;-999;-999;    5;   3.4;   1;    0.500;   0;   6.3;   7.6;    -999;    5.7;   81.00;    8.0;    5.0;-999;eor
       2039;19360221;-999;-999;-999;    5;   0.0;   0;    2.600;   0;   3.3;   5.7;    -999;    0.8;   86.00;    5.2;   -0.8;-999;eor
       2039;19360222;-999;-999;-999;    5;   2.0;   1;    5.900;   0;   4.3;   5.9;    -999;    1.0;   89.00;    5.3;   -2.9;-999;eor
       2039;19360223;-999;-999;-999;    5;   0.0;   0;    3.800;   0;   5.0;   7.6;    -999;    6.1;   81.00;    9.0;   -0.1;-999;eor
       2039;19360224;-999;-999;-999;    5;  17.2;   7;    0.000;   0;   8.0;   6.3;    -999;    0.6;   98.00;    6.1;   -1.0;-999;eor
       2039;19360225;-999;-999;-999;    5;   2.9;   7;    0.000;  10;   8.0;   5.3;    -999;   -1.5;   97.00;    1.1;   -2.1;-999;eor
